id ,review,address,,
280095,It is a street with a few restaurant throughout the road. It's been said that the pork is not waxed off completely for the skin in order to preserve the black colour fur to prove the genuinely of the black pork. Although it taste not much difference with the ordinary pork. But it's a good place to visit at Jeju.,제주 제주시 건입동,,
280096,"Black Pork Street! Every shop sells black port, one person MUST get one portion. It's nice and smooth. Do not mixed the black pork with any other stuff else the taste is damaged.",제주 제주시 건입동,,
290001,"There are two main mazes: trees and stone and it is fun to find your way out. Unfortunately, it took us shorter than usual as we did not loose our way. We were able to find directions by referring to the map. Will be a great fun for family with kids.",제주 제주시 구좌읍 비자림로 2134-47 메이즈랜드,,
290002,"So u conquered the first maze and thought  this will be a piece of cake . Wrong. That first maze lured you into a false sense of security and subsequent mazes are a lot harder to transverse. It was all good fun though although I wouldn t recommend doing it in strong winds at 18 degrees! But the scenery is beautiful and once u completed it, the mazes are actually quite fun.",제주 제주시 구좌읍 비자림로 2134-48 메이즈랜드,,
290003,Very interesting maze. First 2 are fairly easy but the 3rd one gets a little tricky. Water mist kept getting in the way as you try to navigate so it gets a little more complicated. The kids and adults had a fun time. Should do it without the maps given so you just have to rely on sense of direction.,제주 제주시 구좌읍 비자림로 2134-49 메이즈랜드,,
290004,"If you love Alice in Wonderland you will love Maze Land.  The mazes are fun to explore and make you feel like a kid again. Also, the statue garden and rose garden are worth a look.  A really fun, unique way to spend a day on Jeju.",제주 제주시 구좌읍 비자림로 2134-50 메이즈랜드,,
290005,This is a cool place to take the family. It fun and easy way to walk through mazes. With stream for kids to play in. A amusing part for me was U given a picture of maze so can solve easily. The inside exhibition is worth a walk through with more puzzles and games.,제주 제주시 구좌읍 비자림로 2134-51 메이즈랜드,,
290006,"Mazeland was both beautiful AND fun!  We got there close to closing so we didn't get to stay long, but the time we were there was awesome.  I got some awesome photos, and it was really fun to walk around in.  *HIghly recommended.",제주 제주시 구좌읍 비자림로 2134-52 메이즈랜드,,
290007,"There are 3 mazes in this park which you are encouraged to try all of them. There were buses of students visiting the maze land when we were there. the kids were good in the mazes and we simply followed them to get out of the mazes. There are also a 'tower' where the teachers made sure the kids don't get into accidents while playing in the mazes. Pretty amazing and fun to spend some time there. But will not return again as we have completed all 3 mazes. Unless, they expand and created a few more, then will consider visiting again the next time I go Jeju.",제주 제주시 구좌읍 비자림로 2134-53 메이즈랜드,,
290008,"Really enjoy and fun. There more fun if you compared with Gimnyeong Maze Park. Ticket addmision is 11,000 krw. This area is very clean and spacious as well as more challenging.",제주 제주시 구좌읍 비자림로 2134-54 메이즈랜드,,
290009,Quite fun. Really a huge place you can discover. For family and friends are very suitable to discover this area.,제주 제주시 구좌읍 비자림로 2134-55 메이즈랜드,,
290010,Nice place for kids and family since the maze are well decorated and quite challenging! Marvelous place for photo taking too... try to have lunch before heading to mazeland since their restaurant is super crowded,제주 제주시 구좌읍 비자림로 2134-56 메이즈랜드,,
290011,The mazeland is truly an interesting concept...it seems to suit more for the kids and for some youths & adults. I enjoyed watching people and the scenery more! :),제주 제주시 구좌읍 비자림로 2134-57 메이즈랜드,,
290012,"Spent an hour in this place as it is our last spot for the day. We completed all three mazes, the last one is tougher while the rest are quite easy to navigate.",제주 제주시 구좌읍 비자림로 2134-58 메이즈랜드,,
290013,Our coach driver recommended this attraction to us. An exciting adventure for my group of 10 friends. Hooray to our group leader as we were successful in walking through two mazes. The famous 'Running Man' and other Korean tv drama were filmed there !,제주 제주시 구좌읍 비자림로 2134-59 메이즈랜드,,
